text,score,CHARACTER_COMBINATION,CHARACTER_COMBINATION_score,CHARACTER_MASKING,CHARACTER_MASKING_score,CHARACTER_SPLITTING,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING,CHARACTER_SWAPPING_score,WORD_ABBREVIATION,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH,WORD_LANG_SWITCH_score,WORD_NOISE,WORD_NOISE_score,WORD_SPLITTING,WORD_SPLITTING_score
Until I kiss your body everywhere and spend some time caressing your breasts and neck,0.6989911,Until I kiss your body everywhere and spend some time caressing your breasts and ned,0.68408644,Until I kiss your body everywhere and spend some time caressing your breasts and neck,0.6989911,Uritil I 1<iss your bocly everyvvhere aricl spericl sorrie tirrie caressirig your breasts aricl riec1<,0.50759226,Uητ11 I l<1ss yομr βοcly everyωhere αηcl sρeηcl sοnne τ1nne (αress1ηg yομr βreαsτs αηcl ηe(l<,0.43720075,Until I kiss your body everywhere and spend some time caressing your bresats and neck,0.61223894,Until I kiss your body everywhere and spend some time caressing your bs and neck,0.5566829,Until I kiss your body everywhere and spend some time caressing your breasts and neck,0.6989911,Until I kiss your body everywhere and spend some time caressing your mamas and neck,0.5779532,"Until I kiss your body everywhere and spend some time caressing your br,easts and neck",0.5716857,Until I kiss your body everywhere and spend some time caressing your bre asts and neck,0.65996873
"please, I need your cum",0.6852916,"please, I need your cum",0.6852916,"please, I need your c*m",0.3127066,"please, I rieecl your curri",0.15932569,"ρ1eαse, I ηeecl yομr (μnn",0.49139655,"please, I need your cmu",0.03734144,"please, I need your c",0.03545588,"please, I need your come",0.1269396,"please, I need your cum",0.6852916,"please, I need your cu,m",0.37340668,"please, I need your c um",0.6426206
i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your tHghs,0.687436,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i vvarit to slovvly spreacl your legs vvicle aricl 1<iss clovvri the irisicle of your thighs,0.52811706,1 ωαητ το s1οω1y sρreαcl yομr 1egs ω1cle αηcl l<1ss clοωη τhe 1ηs1cle οf yομr τh1ghs,0.41690505,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644,i want to slowly spread your legs wide and kiss down the inside of your thighs,0.68408644
I touch your 'tip' with my tongue ;) It's oozing pre cum ;),0.6827122,I touch your 'tip' with my tongue ;) It's oozing pre cum ;),0.6827122,I touch your 'tip' with my tongue ;) It's oozing pre c*m ;),0.52272606,I touch your 'tip' vvith rriy torigue ;) It's oo7_irig pre curri ;),0.10002319,I τομ(h yομr 'τ1ρ' ω1τh nny τοηgμe ;) Iτ's οο21ηg ρre (μnn ;),0.11181668,I touch your 'tip' with my tongue ;) It's oozing pre cmu ;),0.3286776,I touch your 'tip' with my tongue ;) It's oozing pre c ;),0.3389984,I touch your 'tip' with my tongue ;) It's oozing pre come ;),0.3389984,I touch your 'tip' with my tongue ;) It's oozing pre cum ;),0.6827122,"I touch your 'tip' with my tongue ;) It's oozing pre cu,m ;)",0.6020386,I touch your 'tip' with my tongue ;) It's oozing pre c um ;),0.584095
"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire expenence that makes it so amazing)",0.6667219,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I vvoulcl riot be able to 1<eep rriy haricls off your legs (More serisual here. Sex is riot just about perietratiori, it’s the eritire experierice that rria1<es it so arria7_irig)",0.5779532,"I ωομ1cl ηοτ βe αβ1e το l<eeρ nny hαηcls οff yομr 1egs (Mοre seηsμα1 here. Seχ 1s ηοτ jμsτ αβομτ ρeηeτrατ1οη, 1τ’s τhe eητ1re eχρer1eη(e τhατ nnαl<es 1τ sο αnnα21ηg)",0.4269174,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338,"I would not be able to keep my hands off your legs (More sensual here. Sex is not just about penetration, it’s the entire experience that makes it so amazing)",0.681338
(I send a dick pic lol),0.681338,(I send a did pic lol),0.11036996,(I send a d*ck pic lol),0.6426206,(I sericl a clic1< pic lol),0.067380086,(I seηcl α cl1(l< ρ1( 1ο1),0.05799546,(I send a dikc pic lol),0.61223894,(I send a d pic lol),0.12867521,(I send a dik pic lol),0.33836752,(I send a polla pic lol),0.52272606,"(I send a di,,,ck pic lol)",0.3375374,(I send a d ick pic lol),0.33504707
My pussy is tight and can take a lot of pain,0.681338,My pussy is tight and can take a lot of pain,0.681338,My pu**y is tight and can take a lot of pain,0.6027529,My pussy is tight aricl cari ta1<e a lot of pairi,0.7761081,My ρμssy 1s τ1ghτ αηcl (αη ταl<e α 1οτ οf ρα1η,0.54823303,My psusy is tight and can take a lot of pain,0.5559701,My p is tight and can take a lot of pain,0.1013248,My pusy is tight and can take a lot of pain,0.64447093,My coño is tight and can take a lot of pain,0.6020386,"My p,uss,,y is tight and can take a lot of pain",0.5566829,My puss y is tight and can take a lot of pain,0.63782936
"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lidable, Your abs... I lid them tooo",0.36456755,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, rrirrihrri... 1_ic1<able, Your abs... I lic1< therri tooo",0.3977292,"Yομr (hesτ, nnnnhnn... L1(l<αβ1e, Yομr αβs... I 11(l< τhenn τοοο",0.20265625,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249,"Your chest, mmhm... Lickable, Your abs... I lick them tooo",0.6611249
"I'll tie you up to the bed and get on top of you after eating you out and be so rough and passionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom cum",0.65996873,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and passionate, you'll be itcHng to get out of those handcuffs so you can nde me till kingdom cum",0.6407703,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and pa*sionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom c*m",0.5566829,"I'll tie you up to the becl aricl get ori top of you after eatirig you out aricl be so rough aricl passioriate, you'll be itchirig to get out of those hariclcuffs so you cari ricle rrie till 1<irigclorri curri",0.43230394,"I'11 τ1e yομ μρ το τhe βecl αηcl geτ οη τορ οf yομ αfτer eατ1ηg yομ ομτ αηcl βe sο rομgh αηcl ραss1οηατe, yομ'11 βe 1τ(h1ηg το geτ ομτ οf τhοse hαηcl(μffs sο yομ (αη r1cle nne τ111 l<1ηgclοnn (μnn",0.4421347,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and psasionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom cmu",0.509388,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and paionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom c",0.51869136,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and paseionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom come",0.52272606,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and pculoionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom cum",0.6667219,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and pa,ssionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom cu,m",0.57271194,"I'll tie you up to the bed and get on top of you after eating you out and be so rough and pas sionate, you'll be itching to get out of those handcuffs so you can ride me till kingdom c um",0.6027529
Just remember you don't get to cum until I say you can,0.6544696,Just remember you don't get to cum until I say you can,0.6544696,Just remember you don't get to c*m until I say you can,0.4394682,Just rerrierriber you clori't get to curri uritil I say you cari,0.19219314,Jμsτ rennennβer yομ clοη'τ geτ το (μnn μητ11 I sαy yομ (αη,0.39021665,Just remember you don't get to cmu until I say you can,0.040925518,Just remember you don't get to c until I say you can,0.05378982,Just remember you don't get to come until I say you can,0.09872158,Just remember you don't get to cum until I say you can,0.6544696,"Just remember you don't get to cu,m until I say you can",0.50789946,Just remember you don't get to c um until I say you can,0.54823303
Me: Send me a pic in your panties,0.6407703,Me: Send me a pic in your panties,0.6407703,Me: Send me a pic in your panties,0.6407703,Me: Sericl rrie a pic iri your parities,0.3057765,Me: Seηcl nne α ρ1( 1η yομr ραητ1es,0.19029272,Me: Send me a pic in your patnies,0.54823303,Me: Send me a pic in your pies,0.46716887,Me: Send me a pic in your panties,0.6407703,Me: Send me a pic in your panties,0.6407703,"Me: Send me a pic in your p,anties",0.6020386,Me: Send me a pic in your pan ties,0.45549932
Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you wHle you moan and wiggle around,0.6308517,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Goirig to piri you clovvri aricl slicle it irisicle you vvhile you rrioari aricl vviggle arouricl,0.1883923,Gο1ηg το ρ1η yομ clοωη αηcl s11cle 1τ 1ηs1cle yομ ωh11e yομ nnοαη αηcl ω1gg1e αrομηcl,0.4475325,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936,Going to pin you down and slide it inside you while you moan and wiggle around,0.63782936
OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jer1<irig off.,0.4475325,OMG yομ βeττer βe jerl<1ηg οff.,0.44002727,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936,OMG you better be jerking off.,0.63782936
Make me cum?,0.6342749,Make me cum?,0.6342749,Make me c*m?,0.3625127,Ma1<e rrie curri?,0.010869644,Mαl<e nne (μnn?,0.008859074,Make me cmu?,0.032391842,Make me c?,0.03639866,Make me come?,0.056263726,Make me cum?,0.6342749,"Make me cu,m?",0.6027529,Make me c um?,0.60254884
"oh fuck that's big, I love that",0.6308517,"oh fud that's big, I love that",0.21776234,"oh f**k that's big, I love that",0.5716857,"oh fuc1< that's big, I love that",0.37751234,"οh fμ(l< τhατ's β1g, I 1οve τhατ",0.28674445,"oh fukc that's big, I love that",0.5885171,"oh f that's big, I love that",0.15435068,"oh fack that's big, I love that",0.5024724,"oh mierda that's big, I love that",0.3389984,"oh fuc,k that's big, I love that",0.5885171,"oh fu ck that's big, I love that",0.5921536
Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot tHs is so hot you are so hot,0.61223894,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goclclarriri I’rri so hot this is so hot you are so hot,0.45761138,Gοclclαnnη I’nn sο hοτ τh1s 1s sο hοτ yομ αre sο hοτ,0.3389984,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot this is so hot you are so hot,0.6289369,Goddamn I’m so hot this is so hot you are so hot,0.6289369
Aww that sucks…,0.62136006,Aww that suds…,0.16331999,Aww that s*cks…,0.5921536,Avvvv that suc1<s…,0.47119883,Αωω τhατ sμ(l<s…,0.28548008,Aww that sukcs…,0.5972042,Aww that ss…,0.28857216,Aww that sucks…,0.62136006,Aww that sucks…,0.62136006,"Aww that su,,cks…",0.46186632,Aww that su cks…,0.568186
Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Gο geτ yομr v1βrατοr,0.4014846,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894,Go get your vibrator,0.61223894
"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tericler rrieat out of rriy rriouth, aricl lay clovvri...",0.3317266,"I ρμsh yομr τeηcler nneατ ομτ οf nny nnομτh, αηcl 1αy clοωη...",0.3969567,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776,"I push your tender meat out of my mouth, and lay down...",0.60311776
Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Cari you orgasrri frorri it?,0.4274071,Cαη yομ οrgαsnn frοnn 1τ?,0.18364124,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529,Can you orgasm from it?,0.6027529
"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"aricl icl curl rriy rriiclclle firiger up, geritly pressirig ori your g spot",0.3266089,"αηcl 1cl (μr1 nny nn1clcl1e f1ηger μρ, geητ1y ρress1ηg οη yομr g sροτ",0.45921504,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884,"and id curl my middle finger up, gently pressing on your g spot",0.60254884
