text,score,CHARACTER_COMBINATION,CHARACTER_COMBINATION_score,CHARACTER_MASKING,CHARACTER_MASKING_score,CHARACTER_SPLITTING,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING,CHARACTER_SWAPPING_score,WORD_ABBREVIATION,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH,WORD_LANG_SWITCH_score,WORD_NOISE,WORD_NOISE_score,WORD_SPLITTING,WORD_SPLITTING_score
"""@whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",0.93383175,"""@whooligan__: can't stand a ""I don't know what I want"" ass mgga &#128564;"" bitch*",0.9209984,"""@whooligan__: can't stand a ""I don't know what I want"" a*s ni**a &#128564;"" bit*h*",0.85850734,"""@vvhooligari__: cari't staricl a ""I clori't 1<riovv vvhat I vvarit"" ass riigga &#128564;"" bitch*",0.88599813,"""@ωhοο11gαη__: (αη'τ sταηcl α ""I clοη'τ l<ηοω ωhατ I ωαητ"" αss η1ggα &#128564;"" β1τ(h*",0.47886392,"""@whooligan__: can't stand a ""I don't know what I want"" sas ngiga &#128564;"" bicth*",0.89241093,"""@whooligan__: can't stand a ""I don't know what I want"" a n &#128564;"" b*",0.3389984,"""@whooligan__: can't stand a ""I don't know what I want"" ase niga &#128564;"" beach*",0.62136006,"""@whooligan__: can't stand a ""I don't know what I want"" culo negro &#128564;"" perra*",0.89241093,"""@whooligan__: can't stand a ""I don't know what I want"" a,ss nigg,,a &#128564;"" bitc,,h*",0.90451443,"""@whooligan__: can't stand a ""I don't know what I want"" as s nig ga &#128564;"" bit ch*",0.7510937
""" i txt my old bitch my new bitch pussy wetter """,0.93383175,""" i txt my old bitch my new bitch pussy wetter """,0.93383175,""" i txt my old bit*h my new bit*h pu**y wetter """,0.7856813,""" i txt rriy olcl bitch rriy rievv bitch pussy vvetter """,0.85333383,""" 1 τχτ nny ο1cl β1τ(h nny ηeω β1τ(h ρμssy ωeττer """,0.5532103,""" i txt my old bicth my new bicth psusy wetter """,0.911035,""" i txt my old b my new b p wetter """,0.05255287,""" i txt my old beach my new beach pusy wetter """,0.6027529,""" i txt my old perra my new perra coño wetter """,0.71760553,""" i txt my old bitc,,h my new bitc,,h p,uss,,y wetter """,0.8115627,""" i txt my old bit ch my new bit ch puss y wetter """,0.60254884
"""Get your ass back to Detroit ya fuckin' wigger!""",0.93383175,"""Get your ass bad to Detroit ya fudin' wigger!""",0.8403191,"""Get your a*s back to Detroit ya f**kin' wigger!""",0.9029226,"""Get your ass bac1< to 1)etroit ya fuc1<iri' vvigger!""",0.7308154,"""Geτ yομr αss βα(l< το Deτrο1τ yα fμ(l<1η' ω1gger!""",0.6989911,"""Get your sas back to Detroit ya fukcin' wigger!""",0.78711975,"""Get your a back to Detroit ya fin' wigger!""",0.45396814,"""Get your ase back to Detroit ya fackin' wigger!""",0.7856813,"""Get your culo back to Detroit ya mierdain' wigger!""",0.7105462,"""Get your a,ss back to Detroit ya fuc,kin' wigger!""",0.9209984,"""Get your as s back to Detroit ya fu ckin' wigger!""",0.85850734
"""Eat the pussy like a real nigga hungry""",0.93383175,"""Eat the pussy like a real mgga hungry""",0.89241093,"""Eat the pu**y like a real ni**a hungry""",0.8778702,"""Eat the pussy li1<e a real riigga hurigry""",0.8403191,"""Eατ τhe ρμssy 11l<e α reα1 η1ggα hμηgry""",0.6827122,"""Eat the psusy like a real ngiga hungry""",0.9061063,"""Eat the p like a real n hungry""",0.14950264,"""Eat the pusy like a real niga hungry""",0.9248995,"""Eat the coño like a real negro hungry""",0.9209984,"""Eat the p,uss,,y like a real nigg,,a hungry""",0.911035,"""Eat the puss y like a real nig ga hungry""",0.9061063
!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the bitch who told it to ya &#57361;,0.9288007,!!!!!!!!!!!!! RT @ShemkaRoberts: The sHt you hear about me might be true or it might be faker than the bitch who told it to ya &#57361;,0.9061063,!!!!!!!!!!!!! RT @ShenikaRoberts: The sh*t you hear about me might be true or it might be faker than the bit*h who told it to ya &#57361;,0.9029226,!!!!!!!!!!!!! RT @Sherii1<aRoberts: The shit you hear about rrie rriight be true or it rriight be fa1<er thari the bitch vvho tolcl it to ya &#57361;,0.8252207,!!!!!!!!!!!!! RT @Sheη1l<αRοβerτs: The sh1τ yομ heαr αβομτ nne nn1ghτ βe τrμe οr 1τ nn1ghτ βe fαl<er τhαη τhe β1τ(h ωhο το1cl 1τ το yα &#57361;,0.509388,!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the bicth who told it to ya &#57361;,0.93383175,!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the b who told it to ya &#57361;,0.8403191,!!!!!!!!!!!!! RT @ShenikaRoberts: The shet you hear about me might be true or it might be faker than the beach who told it to ya &#57361;,0.60311776,!!!!!!!!!!!!! RT @ShenikaRoberts: The mierda you hear about me might be true or it might be faker than the perra who told it to ya &#57361;,0.8540474,"!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the bitc,,h who told it to ya &#57361;",0.9248995,!!!!!!!!!!!!! RT @ShenikaRoberts: The shit you hear about me might be true or it might be faker than the bit ch who told it to ya &#57361;,0.8403191
"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bitch .. I got too much shit going on!""",0.9288007,"!!!!!!""@__BnghterDays: I can not just sit up and HATE on another bitch .. I got too much sHt going on!""",0.8988238,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bit*h .. I got too much sh*t going on!""",0.89241093,"!!!!!!""@__13righter1)ays: I cari riot just sit up aricl 1-1ATE ori ariother bitch .. I got too rriuch shit goirig ori!""",0.85850734,"!!!!!!""@__Br1ghτerDαys: I (αη ηοτ jμsτ s1τ μρ αηcl HΑTE οη αηοτher β1τ(h .. I gοτ τοο nnμ(h sh1τ gο1ηg οη!""",0.4269174,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bicth .. I got too much shit going on!""",0.9288007,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another b .. I got too much shit going on!""",0.8299589,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another beach .. I got too much shet going on!""",0.4475325,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another perra .. I got too much mierda going on!""",0.6588125,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bitc,,h .. I got too much shit going on!""",0.91625386,"!!!!!!""@__BrighterDays: I can not just sit up and HATE on another bit ch .. I got too much shit going on!""",0.8364697
"""Get me that shit bitch you is fine bear""",0.9288007,"""Get me that sHt bitch you is fine bear""",0.88599813,"""Get me that sh*t bit*h you is fine bear""",0.8696708,"""Get rrie that shit bitch you is firie bear""",0.944597,"""Geτ nne τhατ sh1τ β1τ(h yομ 1s f1ηe βeαr""",0.50759226,"""Get me that shit bicth you is fine bear""",0.9288007,"""Get me that shit b you is fine bear""",0.7701451,"""Get me that shet beach you is fine bear""",0.46982017,"""Get me that mierda perra you is fine bear""",0.51980776,"""Get me that shit bitc,,h you is fine bear""",0.9061063,"""Get me that shit bit ch you is fine bear""",0.8299589
"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL",0.9248995,"""I'm sorry I fuded yo bitch... But she really dig a mgga"" @KingL",0.7570315,"""I'm sorry I f**ked yo bit*h... But she really dig a ni**a"" @KingL",0.7998551,"""I'rri sorry I fuc1<ecl yo bitch... 13ut she really clig a riigga"" @1<irig1_",0.8252207,"""I'nn sοrry I fμ(l<ecl yο β1τ(h... Bμτ she reα11y cl1g α η1ggα"" @K1ηgL",0.54823303,"""I'm sorry I fukced yo bicth... But she really dig a ngiga"" @KingL",0.911035,"""I'm sorry I fed yo b... But she really dig a n"" @KingL",0.37955463,"""I'm sorry I facked yo beach... But she really dig a niga"" @KingL",0.73663366,"""I'm sorry I mierdaed yo perra... But she really dig a negro"" @KingL",0.7105462,"""I'm sorry I fuc,ked yo bitc,,h... But she really dig a nigg,,a"" @KingL",0.911035,"""I'm sorry I fu cked yo bit ch... But she really dig a nig ga"" @KingL",0.8460273
"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives!""",0.9248995,"""You talk like a fag and your sHt's retarded. But that's cool scro, lot's of tards out there living total kid-ass lives!""",0.8988238,"""You talk like a fag and your sh*t's re**rded. But that's cool scro, lot's of tards out there living total kick-a*s lives!""",0.89241093,"""You tal1< li1<e a fag aricl your shit's retarclecl. 13ut that's cool scro, lot's of tarcls out there livirig total 1<ic1<-ass lives!""",0.8540474,"""Yομ τα1l< 11l<e α fαg αηcl yομr sh1τ's reταrclecl. Bμτ τhατ's (οο1 s(rο, 1οτ's οf ταrcls ομτ τhere 11v1ηg τοτα1 l<1(l<-αss 11ves!""",0.51869136,"""You talk like a fag and your shit's retraded. But that's cool scro, lot's of tards out there living total kick-sas lives!""",0.88599813,"""You talk like a fag and your shit's red. But that's cool scro, lot's of tards out there living total kick-a lives!""",0.89241093,"""You talk like a fag and your shet's returded. But that's cool scro, lot's of tards out there living total kick-ase lives!""",0.78711975,"""You talk like a fag and your mierda's retardared. But that's cool scro, lot's of tards out there living total kick-culo lives!""",0.90451443,"""You talk like a fag and your shit's ret,ar,ded. But that's cool scro, lot's of tards out there living total kick-a,ss lives!""",0.9061063,"""You talk like a fag and your shit's r etarded. But that's cool scro, lot's of tards out there living total kick-as s lives!""",0.9061063
"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.9248995,"""He a bitch for Htting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.9209984,"""He a bit*h for hitting that h*e"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.7675452,"""1-1e a bitch for hittirig that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.7675452,"""He α β1τ(h fοr h1ττ1ηg τhατ hοe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.45751464,"""He a bicth for hitting that heo"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.8988238,"""He a b for hitting that h"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.32289913,"""He a beach for hitting that whole"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.3057765,"""He a perra for hitting that azada"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.7510937,"""He a bitc,,h for hitting that h,o,,e"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.8299589,"""He a bit ch for hitting that ho e"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0.30716252
"""They Faggots @JonnieSantana: Orioles petty as fuck...got swept up outta this bitch""",0.9248995,"""They Faggots @JomieSantana: Onoles petty as fud...got swept up outta tHs bitch""",0.85850734,"""They Faggots @JonnieSantana: Orioles petty as f**k...got swept up outta this bit*h""",0.8988238,"""They Faggots @JoririieSaritaria: Orioles petty as fuc1<...got svvept up outta this bitch""",0.8696708,"""They Fαggοτs @Jοηη1eSαηταηα: Or1ο1es ρeττy αs fμ(l<...gοτ sωeρτ μρ ομττα τh1s β1τ(h""",0.51980776,"""They Faggots @JonnieSantana: Orioles petty as fukc...got swept up outta this bicth""",0.91625386,"""They Faggots @JonnieSantana: Orioles petty as f...got swept up outta this b""",0.7105462,"""They Faggots @JonnieSantana: Orioles petty as fack...got swept up outta this beach""",0.6827122,"""They Faggots @JonnieSantana: Orioles petty as mierda...got swept up outta this perra""",0.6989911,"""They Faggots @JonnieSantana: Orioles petty as fuc,k...got swept up outta this bitc,,h""",0.91625386,"""They Faggots @JonnieSantana: Orioles petty as fu ck...got swept up outta this bit ch""",0.8403191
"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",0.9248995,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get nght the fud outta our face &#128557;&#128129;&#128536;",0.8115627,"""@__Sugga: There's a lane some bit*hes need to stay in &#128526;"" the left n get right the f**k outta our face &#128557;&#128129;&#128536;",0.8460273,"""@__Sugga: There's a larie sorrie bitches rieecl to stay iri &#128526;"" the left ri get right the fuc1< outta our face &#128557;&#128129;&#128536;",0.83334327,"""@__Sμggα: There's α 1αηe sοnne β1τ(hes ηeecl το sταy 1η &#128526;"" τhe 1efτ η geτ r1ghτ τhe fμ(l< ομττα ομr fα(e &#128557;&#128129;&#128536;",0.4575469,"""@__Sugga: There's a lane some bicthes need to stay in &#128526;"" the left n get right the fukc outta our face &#128557;&#128129;&#128536;",0.911035,"""@__Sugga: There's a lane some bes need to stay in &#128526;"" the left n get right the f outta our face &#128557;&#128129;&#128536;",0.4475325,"""@__Sugga: There's a lane some beaches need to stay in &#128526;"" the left n get right the fack outta our face &#128557;&#128129;&#128536;",0.52811706,"""@__Sugga: There's a lane some perraes need to stay in &#128526;"" the left n get right the mierda outta our face &#128557;&#128129;&#128536;",0.76197964,"""@__Sugga: There's a lane some bitc,,hes need to stay in &#128526;"" the left n get right the fuc,k outta our face &#128557;&#128129;&#128536;",0.8988238,"""@__Sugga: There's a lane some bit ches need to stay in &#128526;"" the left n get right the fu ck outta our face &#128557;&#128129;&#128536;",0.7675452
"""And bitch you must be lost"" &#128514;&#128514;",0.9248995,"""And bitch you must be lost"" &#128514;&#128514;",0.9248995,"""And bit*h you must be lost"" &#128514;&#128514;",0.85850734,"""Aricl bitch you rriust be lost"" &#128514;&#128514;",0.8696708,"""Αηcl β1τ(h yομ nnμsτ βe 1οsτ"" &#128514;&#128514;",0.43720075,"""And bicth you must be lost"" &#128514;&#128514;",0.9209984,"""And b you must be lost"" &#128514;&#128514;",0.4269174,"""And beach you must be lost"" &#128514;&#128514;",0.36867723,"""And perra you must be lost"" &#128514;&#128514;",0.8364697,"""And bitc,,h you must be lost"" &#128514;&#128514;",0.85333383,"""And bit ch you must be lost"" &#128514;&#128514;",0.51980776
"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",0.9248995,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",0.9248995,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bit*h please",0.82048255,"""1-1OVV 1)O YOU 1<NOVV MY TVVITTER PASSVVOR1)"" bitch please",0.6989911,"""HOW DO YOU KNOW MY TWITTER PΑSSWORD"" β1τ(h ρ1eαse",0.3389984,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bicth please",0.9209984,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" b please",0.05304765,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" beach please",0.15822013,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" perra please",0.7252971,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitc,,h please",0.8115627,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bit ch please",0.22445217
"""Dumb bitches do dumb things""",0.9248995,"""Dumb bitches do dumb tHngs""",0.911035,"""Dumb bit*hes do dumb things""",0.8252207,"""1)urrib bitches clo clurrib thirigs""",0.6027529,"""Dμnnβ β1τ(hes clο clμnnβ τh1ηgs""",0.4269174,"""Dumb bicthes do dumb things""",0.91625386,"""Dumb bes do dumb things""",0.52139956,"""Dumb beaches do dumb things""",0.50789946,"""Dumb perraes do dumb things""",0.6667219,"""Dumb bitc,,hes do dumb things""",0.911035,"""Dumb bit ches do dumb things""",0.5921536
"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.9248995,"""hoes sud my did cus i look like john stodton Ht em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.45090583,"""h*es s*ck my d*ck cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.8988238,"""hoes suc1< rriy clic1< cus i loo1< li1<e johri stoc1<tori hit erri vvit the choppa, lu1<e i arri your fatherrr"" - @1_I1_13T1-1E13ASE1)GO1)",0.5716857,"""hοes sμ(l< nny cl1(l< (μs 1 1οοl< 11l<e jοhη sτο(l<τοη h1τ enn ω1τ τhe (hορρα, 1μl<e 1 αnn yομr fατherrr"" - @LILBTHEBΑSEDGOD",0.38601747,"""heos sukc my dikc cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.9029226,"""hs s my d cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.32919475,"""wholes suck my dik cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.718943,"""azadas suck my polla cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.8988238,"""h,o,,es su,,ck my di,,,ck cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.60311776,"""ho es su ck my d ick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD",0.6611249
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",0.9248995,"""@likemicah: Y'all dumb ass mggas be so pressed to have hoes. Y'all weak as fud as fud"" ...weed over hoes, oreos too.",0.7998551,"""@likemicah: Y'all dumb a*s ni**as be so pressed to have h*es. Y'all weak as f**k as f**k"" ...weed over h*es, oreos too.",0.85850734,"""@li1<erriicah: Y'all clurrib ass riiggas be so pressecl to have hoes. Y'all vvea1< as fuc1< as fuc1<"" ...vveecl over hoes, oreos too.",0.7252971,"""@11l<enn1(αh: Y'α11 clμnnβ αss η1ggαs βe sο ρressecl το hαve hοes. Y'α11 ωeαl< αs fμ(l< αs fμ(l<"" ...ωeecl οver hοes, οreοs τοο.",0.6342749,"""@likemicah: Y'all dumb sas ngigas be so pressed to have heos. Y'all weak as fukc as fukc"" ...weed over heos, oreos too.",0.85850734,"""@likemicah: Y'all dumb a ns be so pressed to have hs. Y'all weak as f as f"" ...weed over hs, oreos too.",0.6020386,"""@likemicah: Y'all dumb ase nigas be so pressed to have wholes. Y'all weak as fack as fack"" ...weed over wholes, oreos too.",0.75208336,"""@likemicah: Y'all dumb culo negros be so pressed to have azadas. Y'all weak as mierda as mierda"" ...weed over azadas, oreos too.",0.78207105,"""@likemicah: Y'all dumb a,ss nigg,,as be so pressed to have h,o,,es. Y'all weak as fuc,k as fuc,k"" ...weed over h,o,,es, oreos too.",0.9029226,"""@likemicah: Y'all dumb as s nig gas be so pressed to have ho es. Y'all weak as fu ck as fu ck"" ...weed over ho es, oreos too.",0.8460273
